run_id,sigma,time,conversion
size_80x80_sigma_0.4_seed_123,0.4,0.5039047592545399,0.8919722497522299
size_80x80_sigma_0.4_seed_123,0.4,0.504272274791114,0.8919722497522299
size_80x80_sigma_0.4_seed_123,0.4,0.5045465124347013,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5050216605916148,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5053092220715969,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5073358555944526,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5075093446866851,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5082305944556835,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.508385437154594,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5102591071919762,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5103656673531647,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5130629298636167,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5144679433874735,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5150952020717362,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5160076649294661,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5166835084858065,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5177101053407962,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5178386647500766,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5198458487713891,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5205868782664141,0.9410599306587419
size_80x80_sigma_0.4_seed_123,0.4,0.5206052847495123,0.9410599306587419
